pl_name,pl_discmethod,pl_orbper,pl_radj,pl_bmassj,pl_dens
WASP-121 b,Transit,1.27492550,1.865,1.18300,0.24300
MOA-2010-BLG-353L b,Microlensing,,,0.27000,
K2-33 b,Transit,5.42486500,0.450,3.70000,
V830 Tau b,Radial Velocity,4.92700000,,0.70000,
HATS-15 b,Transit,1.74748753,1.105,2.17000,1.97000
HATS-16 b,Transit,2.68650200,1.300,3.27000,1.86000
WASP-157 b,Transit,3.95162300,0.998,,
K2-35 b,Transit,2.39996400,0.118,,
K2-35 c,Transit,5.60835200,0.172,,
K2-36 b,Transit,1.42261400,0.128,0.01227,7.20000
K2-36 c,Transit,5.34088800,0.285,0.02454,1.30000
K2-37 b,Transit,4.44117000,0.144,,
K2-37 c,Transit,6.42904000,0.245,,
K2-37 d,Transit,14.09189000,0.244,,
K2-38 b,Transit,4.01593000,0.170,0.06000,
K2-38 c,Transit,10.56103000,0.216,0.03115,3.60000
K2-8 c,Transit,5.06416000,0.215,,
HIP 41378 b,Transit,15.57209800,,,
HIP 41378 c,Transit,31.70648000,,,
HIP 41378 d,Transit,1114.00000000,,,
GJ 3998 b,Radial Velocity,2.64977000,,0.00777,
GJ 3998 c,Radial Velocity,13.74000000,,0.01970,
BD+20 594 b,Transit,41.68550000,0.230,0.07000,
GJ 625 b,Radial Velocity,14.62800000,,0.00887,
HD 208897 b,Radial Velocity,352.70000000,,1.40000,
HD 34445 d,Radial Velocity,117.87000000,,0.09700,
HD 34445 e,Radial Velocity,49.17500000,,0.05290,
HD 34445 f,Radial Velocity,676.80000000,,0.11900,
HD 34445 g,Radial Velocity,5700.00000000,,0.38000,
MASCARA-1 b,Transit,2.14878000,1.500,3.70000,1.50000
GJ 9827 b,Transit,1.20898190,0.141,0.01545,6.93000
GJ 9827 c,Transit,3.64809570,0.111,0.00264,2.42000
GJ 9827 d,Transit,6.20146980,0.180,0.01271,2.69000
HD 76920 b,Radial Velocity,415.40000000,,3.93000,
OGLE-2016-BLG-0613L AB b,Microlensing,,,4.18000,
Kepler-80 g,Transit,14.64558000,0.101,,
Kepler-90 i,Transit,14.44912000,0.118,,
K2-18 c,Radial Velocity,8.96200000,,0.02363,
GJ 3942 b,Radial Velocity,6.90500000,,0.02246,
PSR J2322-2650 b,Pulsar Timing,0.32296400,,0.79490,1.84000
HATS-50 b,Transit,3.82970150,1.130,0.39000,0.33000
HATS-51 b,Transit,3.34887020,1.410,0.76800,0.34000
HATS-52 b,Transit,1.36665436,1.382,2.24000,1.06000
Proxima Cen b,Radial Velocity,11.18600000,,0.00400,
OGLE-2007-BLG-349L AB c,Microlensing,2557.00000000,,0.25171,
HATS-11 b,Transit,3.61918800,1.609,,
HATS-12 b,Transit,3.14270200,0.692,,
GJ 676 A c,Radial Velocity,7337.00000000,,6.80000,
K2-97 b,Transit,8.40672600,0.947,,
K2-98 b,Transit,10.13644800,0.464,,
K2-100 b,Transit,1.67383300,0.320,,
K2-101 b,Transit,14.67728600,0.178,,
K2-102 b,Transit,9.91561500,0.116,,
EPIC 211822797 b,Transit,21.16986100,0.177,,
K2-104 b,Transit,1.97423800,0.175,,
OGLE-2014-BLG-0676L b,Microlensing,,,3.09000,
XO-6 b,Transit,3.76500070,2.070,4.40000,0.62000
HD 30177 c,Radial Velocity,11613.00000000,,7.60000,
HIP 41378 e,Transit,,,,
HIP 41378 f,Transit,1084.00000000,,,
NGC 2682 YBP 401 b,Radial Velocity,4.08700000,,0.46000,
OGLE-2015-BLG-0954L b,Microlensing,,,3.40000,
HD 133131 A b,Radial Velocity,649.00000000,,1.42000,
HD 133131 A c,Radial Velocity,3568.00000000,,0.42000,
HD 133131 B b,Radial Velocity,5769.00000000,,2.50000,
HR 2562 b,Imaging,,1.110,30.00000,
KELT-17 b,Transit,3.08017160,1.525,1.31000,0.46000
WASP-92 b,Transit,2.17467420,1.461,0.80500,0.34600
WASP-93 b,Transit,2.73253210,1.597,1.47000,0.47900
WASP-118 b,Transit,4.04604350,1.440,0.51400,0.23300
HD 111998 b,Radial Velocity,825.90000000,,4.51000,
K2-105 b,Transit,8.26770400,0.301,,
K2-99 b,Transit,18.25198500,1.046,,
OGLE-2015-BLG-0051L b,Microlensing,,,0.72000,
OGLE-2012-BLG-0950L b,Microlensing,,,0.11012,
OGLE-2014-BLG-1760L b,Microlensing,,,0.56000,
HD 9174 b,Radial Velocity,1179.00000000,,1.11000,
HD 68402 b,Radial Velocity,1103.00000000,,3.07000,
HD 72892 b,Radial Velocity,39.47500000,,5.45000,
HD 128356 b,Radial Velocity,298.20000000,,0.89000,
HATS-53 b,Transit,3.85377680,1.340,0.59500,0.30300
KELT-19 A b,Transit,4.61170930,1.910,4.07000,0.74400
HATS-36 b,Transit,4.17518600,1.153,,
BD+48 740 b,Radial Velocity,733.00000000,,1.70000,
K2-146 b,Transit,2.64460000,0.183,0.01816,3.69000
K2-147 b,Transit,0.96191700,0.123,,
K2-148 b,Transit,4.38395000,0.119,,
K2-148 c,Transit,6.92260000,0.154,,
K2-148 d,Transit,9.75790000,0.146,,
K2-149 b,Transit,11.33200000,0.146,,
K2-150 b,Transit,10.59357000,0.178,,
K2-151 b,Transit,3.83547600,0.133,,
K2-152 b,Transit,32.64790000,0.204,,
K2-153 b,Transit,7.51574000,0.178,,
K2-154 b,Transit,3.67626000,0.178,,
K2-154 c,Transit,7.95486000,0.185,,
K2-155 b,Transit,6.34200000,0.161,,
K2-155 c,Transit,13.85000000,0.232,,
K2-155 d,Transit,40.71800000,0.170,,
K2-42 b,Transit,6.68796000,0.192,,
K2-43 b,Transit,3.47114900,0.402,,
K2-44 b,Transit,5.65688000,0.243,,
K2-45 b,Transit,1.72926840,0.599,,
K2-46 b,Transit,19.15410000,0.183,,
K2-47 b,Transit,31.63720000,0.169,,
K2-48 b,Transit,20.50650000,0.200,,
K2-49 b,Transit,2.77065000,0.172,,
K2-50 b,Transit,8.75290000,0.142,,
K2-52 b,Transit,3.53505500,1.606,,
K2-53 b,Transit,12.20772000,0.232,,
K2-54 b,Transit,9.78430000,0.103,,
K2-55 b,Transit,2.84925800,0.341,,
K2-57 b,Transit,9.00630000,0.187,,
K2-58 b,Transit,7.05254000,0.239,,
K2-58 c,Transit,2.53726000,0.145,,
K2-58 d,Transit,22.88270000,0.153,,
K2-59 b,Transit,20.69210000,0.215,,
K2-59 c,Transit,11.29540000,0.205,,
K2-60 b,Transit,3.00265000,0.683,0.42600,1.70000
K2-61 b,Transit,2.57302000,0.221,,
HD 147873 b,Radial Velocity,116.59600000,,5.14000,
HD 147873 c,Radial Velocity,491.54000000,,2.30000,
HD 165155 b,Radial Velocity,434.50000000,,2.89000,
HD 224538 b,Radial Velocity,1189.10000000,,5.97000,
2MASS J22362452+4751425 b,Imaging,,,12.50000,
WASP-85 A b,Transit,2.65567770,1.240,1.26500,0.88000
WASP-113 b,Transit,4.54216875,1.409,0.47500,0.22800
WASP-114 b,Transit,1.54877430,1.339,1.76900,0.97000
KIC 7917485 b,Pulsation Timing Variations,840.00000000,,11.80000,
HD 87646 b,Radial Velocity,13.48100000,,12.40000,
HAT-P-65 b,Transit,2.60545520,1.890,0.52700,0.09600
HAT-P-66 b,Transit,2.97208600,1.590,0.78300,0.24200
Kepler-56 d,Radial Velocity,1002.00000000,,5.61000,
rho CrB b,Radial Velocity,39.84580000,,1.04490,
HD 42618 b,Radial Velocity,149.61000000,,0.04531,
HD 164922 c,Radial Velocity,75.74000000,,0.04090,
rho CrB c,Radial Velocity,102.54000000,,0.07866,
HATS-18 b,Transit,0.83784000,1.329,1.97950,1.11690
KELT-21 b,Transit,3.61276470,1.586,3.91000,1.24000
K2-169 b,Transit,6.38080300,0.114,,
K2-170 b,Transit,7.57654400,0.127,,
K2-170 c,Transit,12.40004700,0.161,,
K2-171 b,Transit,5.62846600,0.240,,
K2-172 b,Transit,14.31694100,0.149,,
K2-172 c,Transit,29.62682000,0.286,,
K2-80 d,Transit,28.86725300,0.228,,
K2-173 b,Transit,5.86869900,0.143,,
K2-174 b,Transit,19.56230700,0.232,,
K2-175 b,Transit,9.52598800,0.182,,
K2-176 b,Transit,5.32943900,0.133,,
K2-177 b,Transit,14.15518500,0.189,,
K2-178 b,Transit,8.74781800,0.317,,
K2-179 b,Transit,5.17219100,0.224,,
K2-180 b,Transit,8.86720900,0.206,,
MOA-2016-BLG-227L b,Microlensing,,,2.80000,
HD 20794 e,Radial Velocity,147.02000000,,0.01501,
HD 177565 b,Radial Velocity,44.50500000,,0.04751,
K2-62 b,Transit,6.67202000,0.191,,
K2-62 c,Transit,16.19660000,0.191,,
K2-63 b,Transit,20.25700000,0.287,,
K2-64 b,Transit,6.53044000,0.185,,
K2-65 b,Transit,12.64750000,0.141,,
K2-66 b,Transit,5.06963000,0.222,0.06702,7.80000
K2-68 b,Transit,8.05428000,0.141,,
K2-69 b,Transit,7.06599000,0.207,,
K2-70 b,Transit,13.97896000,0.258,,
K2-71 b,Transit,6.98541000,0.192,,
K2-72 b,Transit,5.57721200,0.096,,
K2-72 c,Transit,15.18903400,0.103,,
K2-72 d,Transit,7.76017800,0.090,,
K2-72 e,Transit,24.15886800,0.115,,
K2-73 b,Transit,7.49543000,0.219,,
K2-74 b,Transit,19.56660000,0.206,,
K2-75 b,Transit,7.81420000,0.238,,
K2-75 c,Transit,18.31100000,0.247,,
K2-77 b,Transit,8.19979600,0.205,1.90000,
K2-79 b,Transit,10.99573000,0.329,,
GJ 536 b,Radial Velocity,8.70760000,,0.01686,
WASP-130 b,Transit,11.55098000,0.890,1.23000,2.34000
WASP-131 b,Transit,5.32202300,1.220,0.27000,0.20000
WASP-132 b,Transit,7.13352100,0.870,0.41000,0.84000
WASP-139 b,Transit,5.92426200,0.800,0.11700,0.31000
WASP-140 b,Transit,2.23598350,1.440,2.44000,1.10000
WASP-141 b,Transit,3.31065100,1.210,2.69000,1.98000
WASP-142 b,Transit,2.05286800,1.530,0.84000,0.31000
HATS-31 b,Transit,3.37796000,1.640,0.88000,0.24300
HATS-32 b,Transit,2.81265480,1.249,0.92000,0.58000
HATS-33 b,Transit,2.54955510,1.230,1.19200,0.79000
HATS-34 b,Transit,2.10616070,1.430,0.94100,0.40000
HATS-35 b,Transit,1.82099930,1.464,1.22200,0.48400
HD 86950 b,Radial Velocity,1270.00000000,,3.60000,
HD 222076 b,Radial Velocity,871.00000000,,1.56000,
WASP-127 b,Transit,4.17806200,1.370,0.18000,0.09000
WASP-136 b,Transit,5.21535700,1.380,1.51000,0.77300
WASP-138 b,Transit,3.63443300,1.090,1.22000,1.20000
HD 17674 b,Radial Velocity,623.80000000,,0.87000,
HD 42012 b,Radial Velocity,857.50000000,,1.60000,
MOA-2012-BLG-505L b,Microlensing,,,0.02108,
WASP-167 b,Transit,2.02195960,1.580,8.00000,
WASP-91 b,Transit,2.79858100,1.030,1.34000,1.59000
WASP-105 b,Transit,7.87288000,0.960,1.80000,2.65000
WASP-107 b,Transit,5.72149000,0.940,0.12000,0.19000
MOA-2012-BLG-006L b,Microlensing,,,8.40000,
K2-117 c,Transit,5.44401700,0.184,,
K2-118 b,Transit,50.92092000,0.227,,
K2-125 b,Transit,21.75026400,0.194,,
K2-128 b,Transit,5.67581900,0.127,,
K2-129 b,Transit,8.23949300,0.093,,
K2-130 b,Transit,2.49412000,0.112,,
K2-116 b,Transit,4.65541100,0.062,,
K2-117 b,Transit,1.29160000,0.181,,
K2-119 b,Transit,7.72728300,0.226,,
K2-120 b,Transit,9.56274200,0.179,,
K2-121 b,Transit,5.18576100,0.669,,
K2-122 b,Transit,2.21928200,0.108,,
K2-123 b,Transit,30.95152400,0.246,,
K2-80 b,Transit,19.09180000,0.179,,
K2-80 c,Transit,5.60500000,0.131,,
K2-81 b,Transit,6.10232500,0.176,,
K2-83 b,Transit,2.74697000,0.111,,
K2-83 c,Transit,9.99767000,0.132,,
K2-84 b,Transit,6.42150000,0.215,,
K2-84 c,Transit,27.86000000,0.181,,
K2-85 b,Transit,0.68453300,0.090,,
K2-86 b,Transit,8.77683000,0.175,,
K2-87 b,Transit,9.72661800,0.678,,
K2-88 b,Transit,4.61220000,0.110,,
K2-89 b,Transit,1.09602600,0.055,,
K2-90 b,Transit,13.73331400,0.232,,
K2-90 c,Transit,2.90070600,0.116,,
K2-91 b,Transit,1.41954900,0.098,,
HD 59686 A b,Radial Velocity,299.36000000,,6.92000,
K2-95 b,Transit,10.13401600,0.346,,
HD 3167 b,Transit,0.95962400,0.152,,
HD 3167 c,Transit,29.83832000,0.255,,
HD 29021 b,Radial Velocity,1362.30000000,,2.40000,
Qatar-3 b,Transit,2.50792040,1.096,4.31000,4.00000
Qatar-4 b,Transit,1.80535640,1.135,6.10000,5.10000
Qatar-5 b,Transit,2.87923190,1.107,4.32000,3.95000
Kepler-1649 b,Transit,8.68909900,0.091,,
KELT-18 b,Transit,2.87175180,1.570,1.18000,0.37700
K2-110 b,Transit,13.86387000,0.228,,
Kepler-1650 b,Transit,1.53818001,0.086,,
Kepler-1651 b,Transit,9.87863917,0.164,,
KELT-9 b,Transit,1.48112350,1.891,2.88000,0.53000
BD+03 2562 b,Radial Velocity,481.90000000,,6.40000,
K2-113 b,Transit,5.81768500,1.083,,
tau Cet g,Radial Velocity,20.00000000,,0.00551,
tau Cet h,Radial Velocity,49.41000000,,0.00576,
tau Cet e,Radial Velocity,162.87000000,,0.01237,
tau Cet f,Radial Velocity,636.13000000,,0.01237,
YZ Cet b,Radial Velocity,1.96876000,,0.00236,
YZ Cet c,Radial Velocity,3.06008000,,0.00308,
YZ Cet d,Radial Velocity,4.65627000,,0.00359,
OGLE-2016-BLG-0263L b,Microlensing,,,4.10000,
Kepler-816 b,Transit,10.50682565,0.914,,
Kepler-817 b,Transit,3.99010623,0.806,,
HIP 65891 b,Radial Velocity,1084.50000000,,6.00000,
HIP 107773 b,Radial Velocity,144.30000000,,1.98000,
KELT-7 b,Transit,2.73477000,1.600,1.39000,
Kepler-453 b,Transit,240.50300000,0.553,0.05034,
WASP-74 b,Transit,2.13775000,1.360,0.72000,
WASP-83 b,Transit,4.97125200,1.040,0.30000,0.35000
WASP-89 b,Transit,3.35642270,1.040,5.90000,7.00000
OGLE-2015-BLG-0966L b,Microlensing,,,0.06607,
Kepler-237 c,Transit,8.10363600,0.186,,
Kepler-238 b,Transit,2.09087600,0.154,,
Kepler-238 c,Transit,6.15555700,0.213,,
Kepler-238 d,Transit,13.23354900,0.274,,
Kepler-238 e,Transit,23.65400000,0.500,0.53400,
Kepler-238 f,Transit,50.44700000,0.178,0.04200,
Kepler-239 b,Transit,11.76305100,0.208,,
Kepler-239 c,Transit,56.22809800,0.224,,
Kepler-240 b,Transit,4.14449500,0.122,,
Kepler-304 b,Transit,3.29570900,0.255,,
Kepler-304 c,Transit,5.31594600,0.194,,
Kepler-304 d,Transit,9.65347100,0.245,,
Kepler-305 b,Transit,5.48700000,0.321,0.03300,
Kepler-305 c,Transit,8.29100000,0.294,0.01900,
Kepler-305 d,Transit,16.73866100,0.242,,
Kepler-306 b,Transit,4.64618600,0.136,,
Kepler-306 c,Transit,7.24019300,0.210,,
Kepler-306 d,Transit,17.32664400,0.220,,
Kepler-306 e,Transit,44.84097500,0.203,,
Kepler-307 b,Transit,10.42080000,0.217,0.02341,2.62000
Kepler-307 c,Transit,13.07290000,0.196,0.01145,1.74000
Kepler-308 b,Transit,9.69492800,0.189,,
Kepler-308 c,Transit,15.38231000,0.193,,
Kepler-309 b,Transit,5.92365300,0.139,,
Kepler-309 c,Transit,105.35638300,0.224,,
Kepler-310 b,Transit,13.93069800,0.106,,
Kepler-376 b,Transit,4.92019900,0.095,,
Kepler-376 c,Transit,14.17232700,0.160,,
Kepler-377 b,Transit,12.50952900,0.124,,
Kepler-377 c,Transit,27.01497600,0.184,,
Kepler-378 b,Transit,16.09236100,0.067,,
Kepler-378 c,Transit,28.90600900,0.062,,
Kepler-379 b,Transit,20.09838000,0.148,,
Kepler-379 c,Transit,62.78469700,0.204,,
Kepler-380 b,Transit,3.93082100,0.106,,
Kepler-380 c,Transit,7.63000400,0.113,,
Kepler-381 b,Transit,5.62902100,0.088,,
Kepler-381 c,Transit,13.39163500,0.100,,
Kepler-382 b,Transit,5.26215500,0.118,,
Kepler-382 c,Transit,12.16270100,0.142,,
Kepler-383 b,Transit,12.90453200,0.118,,
Kepler-383 c,Transit,31.20075100,0.111,,
Kepler-384 b,Transit,22.59705300,0.100,,
PSR B1257+12 c,Pulsar Timing,66.54190000,,0.01353,
PSR B1257+12 d,Pulsar Timing,98.21140000,,0.01227,
PSR B1620-26 b,Pulsar Timing,,,2.50000,
PSR J1719-1438 b,Pulsar Timing,0.09070629,,1.20000,23.00000
Qatar-1 b,Transit,1.42002420,1.143,1.29400,1.07600
Qatar-2 b,Transit,1.33711647,1.254,2.49400,1.57300
ROXs 42 B b,Imaging,,,9.00000,
ROXs 12 b,Imaging,,,16.00000,
SR 12 AB c,Imaging,,,13.00000,
SWEEPS-4 b,Transit,4.20000000,0.810,3.80000,
SWEEPS-11 b,Transit,1.79600000,1.130,9.70000,
TrES-1 b,Transit,3.03007000,1.130,0.84000,
TrES-3 b,Transit,1.30618581,1.336,1.91000,0.99400
TrES-4 b,Transit,3.55395000,1.610,0.78000,
TrES-5 b,Transit,1.48224686,1.194,1.79000,1.31000
TYC 1422-614-1 b,Radial Velocity,198.40000000,,2.50000,
TYC 1422-614-1 c,Radial Velocity,559.30000000,,10.00000,
USco CTIO 108 b,Imaging,,,14.00000,
V0391 Peg b,Pulsation Timing Variations,1170.00000000,,3.20000,
Kepler-240 c,Transit,7.95352800,0.196,,
Kepler-241 b,Transit,12.71809200,0.208,,
Kepler-241 c,Transit,36.06597800,0.229,,
Kepler-242 b,Transit,8.20395000,0.233,,
Kepler-242 c,Transit,14.49648100,0.178,,
Kepler-243 b,Transit,5.71544200,0.219,,
Kepler-243 c,Transit,20.02621800,0.178,,
Kepler-244 b,Transit,4.31179200,0.246,,
Kepler-244 c,Transit,9.76729200,0.183,,
Kepler-244 d,Transit,20.05040100,0.206,,
Kepler-245 b,Transit,7.49019000,0.229,,
Kepler-245 c,Transit,17.46081200,0.194,,
Kepler-245 d,Transit,36.27710800,0.270,,
Kepler-246 b,Transit,4.60182000,0.209,,
Kepler-246 c,Transit,11.18716100,0.134,,
Kepler-247 b,Transit,3.33616000,0.146,,
Kepler-247 c,Transit,9.43945200,0.365,,
Kepler-247 d,Transit,20.47791200,0.352,,
Kepler-310 c,Transit,56.47542000,0.302,,
Kepler-310 d,Transit,92.87612500,0.220,,
Kepler-311 b,Transit,9.17609200,0.152,,
Kepler-311 c,Transit,19.73828600,0.128,,
Kepler-312 b,Transit,1.77241900,0.115,,
Kepler-312 c,Transit,19.74741200,0.281,,
Kepler-313 b,Transit,14.97041800,0.226,,
Kepler-313 c,Transit,32.27327300,0.229,,
Kepler-314 b,Transit,2.46106900,0.074,,
Kepler-314 c,Transit,5.96039200,0.259,,
Kepler-315 b,Transit,96.10114100,0.336,,
Kepler-315 c,Transit,265.46933500,0.370,,
Kepler-316 b,Transit,2.24050800,0.095,,
Kepler-316 c,Transit,6.82776600,0.103,,
Kepler-317 b,Transit,5.52424200,0.186,,
Kepler-317 c,Transit,8.77501000,0.153,,
Kepler-318 b,Transit,4.66271500,0.420,,
Kepler-384 c,Transit,45.34826900,0.101,,
Kepler-385 b,Transit,10.04368600,0.244,,
Kepler-385 c,Transit,15.16316100,0.271,,
Kepler-386 b,Transit,12.31043000,0.124,,
Kepler-386 c,Transit,25.19345800,0.141,,
Kepler-387 b,Transit,6.79163600,0.092,,
Kepler-387 c,Transit,11.83754900,0.079,,
Kepler-388 b,Transit,3.17331500,0.072,,
Kepler-388 c,Transit,13.29700400,0.077,,
Kepler-389 b,Transit,3.24410700,0.135,,
Kepler-389 c,Transit,14.51143000,0.130,,
Kepler-390 b,Transit,6.73808800,0.073,,
Kepler-390 c,Transit,13.06002200,0.070,,
Kepler-391 b,Transit,7.41675500,0.285,,
Kepler-391 c,Transit,20.48543500,0.316,,
Kepler-392 b,Transit,5.34185300,0.089,,
Kepler-392 c,Transit,10.42311800,0.098,,
VHS J125601.92-125723.9 b,Imaging,,,11.20000,
WASP-1 b,Transit,2.51994540,1.483,0.85400,0.34800
WASP-2 b,Transit,2.15217500,1.081,0.93100,0.91400
WASP-3 b,Transit,1.84683000,1.420,2.43000,
WASP-4 b,Transit,1.33823147,1.321,1.18600,
WASP-5 b,Transit,1.62842790,1.087,1.58000,1.64000
WASP-6 b,Transit,3.36101000,1.030,0.37000,
WASP-7 b,Transit,4.95464160,1.330,0.96000,0.55000
WASP-8 b,Transit,8.15872000,1.130,2.54000,
WASP-8 c,Radial Velocity,4323.00000000,,9.45000,
WASP-10 b,Transit,3.09276160,1.080,3.15000,4.14000
WASP-11 b,Transit,3.72247000,1.110,0.79000,
WASP-12 b,Transit,1.09142000,1.937,1.46500,0.26700
WASP-13 b,Transit,4.35301000,1.220,0.36000,
WASP-14 b,Transit,2.24375000,1.380,8.84000,
WASP-15 b,Transit,3.75210000,1.410,0.54000,
WASP-16 b,Transit,3.11860000,1.220,1.24000,
WASP-17 b,Transit,3.73543000,1.870,0.78000,
Kepler-248 b,Transit,6.30820500,0.269,,
Kepler-248 c,Transit,16.23949400,0.363,,
Kepler-249 b,Transit,3.30653900,0.097,,
Kepler-249 c,Transit,7.11370200,0.135,,
Kepler-249 d,Transit,15.36845900,0.140,,
Kepler-250 b,Transit,4.14814100,0.101,,
Kepler-250 c,Transit,7.15680400,0.203,,
Kepler-250 d,Transit,17.64831200,0.194,,
Kepler-251 b,Transit,4.79093600,0.119,,
Kepler-251 c,Transit,16.51404300,0.247,,
Kepler-251 d,Transit,30.13300100,0.247,,
Kepler-251 e,Transit,99.64016100,0.247,,
Kepler-252 b,Transit,6.66839100,0.110,,
Kepler-252 c,Transit,10.84846300,0.192,,
Kepler-253 b,Transit,3.78398600,0.145,,
Kepler-253 c,Transit,10.28195100,0.236,,
Kepler-253 d,Transit,18.11986900,0.283,,
Kepler-254 b,Transit,5.82666200,0.345,,
Kepler-318 c,Transit,11.81500700,0.328,,
Kepler-319 b,Transit,4.36270500,0.145,,
Kepler-319 c,Transit,6.94135700,0.235,,
Kepler-319 d,Transit,31.78192500,0.204,,
Kepler-320 b,Transit,8.37155400,0.102,,
Kepler-320 c,Transit,17.93493700,0.122,,
Kepler-321 b,Transit,4.91537900,0.158,,
Kepler-321 c,Transit,13.09392100,0.207,,
Kepler-322 b,Transit,1.65388800,0.090,,
Kepler-322 c,Transit,4.33723400,0.149,,
Kepler-323 b,Transit,1.67832700,0.128,,
Kepler-323 c,Transit,3.55382200,0.145,,
Kepler-324 b,Transit,4.38531500,0.102,,
Kepler-324 c,Transit,51.80561200,0.281,,
Kepler-325 b,Transit,4.54443900,0.260,,
Kepler-325 c,Transit,12.76217200,0.227,,
Kepler-325 d,Transit,38.71518500,0.249,,
Kepler-393 b,Transit,9.18241700,0.115,,
Kepler-393 c,Transit,14.61361200,0.119,,
Kepler-394 b,Transit,8.00501300,0.143,,
Kepler-394 c,Transit,12.13068600,0.148,,
Kepler-395 b,Transit,7.05434600,0.092,,
Kepler-395 c,Transit,34.98926200,0.118,,
Kepler-396 b,Transit,42.99400000,0.312,0.23800,
Kepler-396 c,Transit,88.50500000,0.473,0.05600,
Kepler-397 b,Transit,22.25094900,0.219,,
Kepler-397 c,Transit,135.49852700,0.551,,
Kepler-398 b,Transit,4.08142300,0.083,,
Kepler-398 c,Transit,11.41941200,0.090,,
Kepler-399 b,Transit,14.42528100,0.086,,
Kepler-399 c,Transit,26.67569000,0.128,,
Kepler-399 d,Transit,58.03461600,0.169,,
Kepler-400 b,Transit,9.02438900,0.147,,
Kepler-400 c,Transit,17.34082400,0.133,,
WASP-18 b,Transit,0.94124000,,10.42954,
WASP-19 b,Transit,0.78883899,1.392,1.06900,0.49200
WASP-20 b,Transit,4.89962840,1.462,0.31100,0.13200
WASP-21 b,Transit,4.32248200,1.070,0.30000,0.32000
WASP-22 b,Transit,3.53269000,1.230,0.67000,
WASP-23 b,Transit,2.94442560,0.962,0.88400,
WASP-24 b,Transit,2.34121000,1.380,1.24000,
WASP-25 b,Transit,3.76483000,1.070,0.44000,
WASP-26 b,Transit,2.75660000,1.210,0.85000,
WASP-28 b,Transit,3.40883000,1.213,0.90700,0.67600
WASP-29 b,Transit,3.92273000,0.770,0.23000,
WASP-31 b,Transit,3.40590960,1.549,0.47800,0.17200
WASP-32 b,Transit,2.71866000,0.960,2.63000,
WASP-33 b,Transit,1.21987000,1.593,2.09300,0.68900
WASP-34 b,Transit,4.31768000,1.000,0.56000,
WASP-35 b,Transit,3.16158000,1.300,0.71000,
WASP-36 b,Transit,1.53736596,1.327,2.36100,1.26000
WASP-37 b,Transit,3.57746900,1.160,1.80000,1.53000
Kepler-254 c,Transit,12.41218300,0.192,,
Kepler-254 d,Transit,18.74647700,0.223,,
Kepler-255 b,Transit,5.71460600,0.138,,
Kepler-255 c,Transit,9.94604700,0.267,,
Kepler-256 b,Transit,1.62049300,0.142,,
Kepler-256 c,Transit,3.38802000,0.192,,
Kepler-256 d,Transit,5.83917200,0.221,,
Kepler-256 e,Transit,10.68157200,0.210,,
Kepler-257 b,Transit,2.38266700,0.233,,
Kepler-257 c,Transit,6.58148400,0.483,,
Kepler-257 d,Transit,24.66455100,0.442,,
Kepler-258 b,Transit,13.19722000,0.362,,
Kepler-258 c,Transit,33.65307900,0.322,,
Kepler-259 b,Transit,8.11531700,0.250,,
Kepler-259 c,Transit,36.92493100,0.241,,
Kepler-260 b,Transit,8.18739900,0.179,,
Kepler-260 c,Transit,76.05017800,0.155,,
Kepler-261 b,Transit,10.38122700,0.194,,
Kepler-326 b,Transit,2.24832900,0.136,,
Kepler-326 c,Transit,4.58035800,0.125,,
Kepler-326 d,Transit,6.76688800,0.108,,
Kepler-327 b,Transit,2.54957500,0.099,,
Kepler-327 c,Transit,5.21233300,0.092,,
Kepler-327 d,Transit,13.96945700,0.154,,
Kepler-328 b,Transit,34.92100000,0.205,0.09000,
Kepler-328 c,Transit,71.31200000,0.482,0.12400,
Kepler-329 b,Transit,7.41639700,0.125,,
Kepler-329 c,Transit,18.68473700,0.172,,
Kepler-330 b,Transit,8.25978000,0.120,,
Kepler-330 c,Transit,15.95538700,0.174,,
Kepler-331 b,Transit,8.45749600,0.162,,
Kepler-331 c,Transit,17.28111000,0.164,,
Kepler-331 d,Transit,32.13432800,0.146,,
Kepler-332 b,Transit,7.62632400,0.104,,
Kepler-332 c,Transit,15.99562200,0.097,,
Kepler-401 b,Transit,14.38303500,0.153,,
Kepler-401 c,Transit,47.31821800,0.192,,
Kepler-402 b,Transit,4.02875100,0.109,,
Kepler-402 c,Transit,6.12482100,0.139,,
Kepler-402 d,Transit,8.92109900,0.123,,
Kepler-402 e,Transit,11.24286100,0.130,,
Kepler-403 b,Transit,7.03146200,0.112,,
Kepler-403 c,Transit,54.28074900,0.156,,
Kepler-404 b,Transit,11.82985100,0.113,,
Kepler-404 c,Transit,14.75116600,0.153,,
Kepler-405 b,Transit,10.61383900,0.186,,
Kepler-405 c,Transit,29.72668200,0.416,,
Kepler-406 b,Transit,2.42629000,0.128,0.02000,11.82000
Kepler-406 c,Transit,4.62332000,0.076,0.00900,24.39000
Kepler-407 b,Transit,0.66931000,0.095,0.01007,
Kepler-407 c,Radial Velocity,3000.00000000,,12.60000,
Kepler-408 b,Transit,2.46502000,0.073,0.01573,
Kepler-409 b,Transit,68.95840000,0.106,0.06922,
WASP-38 b,Transit,6.87188000,1.230,3.44000,
WASP-39 b,Transit,4.05525900,1.270,0.28000,0.18600
WASP-41 b,Transit,3.05240000,1.100,0.85000,
